0.000000000000000000e+00,5.000000000000000000e+00,1.562026888132095337e-01,3.877764642238616943e-01,8.845530450344085693e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.277866661548614502e-01,3.833780884742736816e-01,2.140346169471740723e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.682899147272109985e-01,4.367466866970062256e-01,4.260245338082313538e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.814920306205749512e-01,4.645945727825164795e-01,6.823903322219848633e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.849329173564910889e-01,5.248036384582519531e-01,1.002645641565322876e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,2.129752933979034424e-01,5.231122374534606934e-01,1.428798288106918335e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,2.213454395532608032e-01,4.800218343734741211e-01,1.711802780628204346e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,2.328611910343170166e-01,4.732230901718139648e-01,1.673503667116165161e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,2.775499820709228516e-01,4.962609112262725830e-01,2.050670236349105835e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.854849994182586670e-01,4.959694743156433105e-01,2.201320976018905640e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,2.852490544319152832e-01,4.867758452892303467e-01,2.253831028938293457e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,3.259982168674468994e-01,5.045015811920166016e-01,2.668972909450531006e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+01,3.074118196964263916e-01,4.833469688892364502e-01,2.702628374099731445e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+01,3.332740366458892822e-01,4.991272389888763428e-01,2.918230593204498291e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+01,3.364821374416351318e-01,4.931664764881134033e-01,3.077979981899261475e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,3.560967147350311279e-01,5.100866556167602539e-01,3.328283131122589111e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+01,3.808242678642272949e-01,5.153427720069885254e-01,3.620799779891967773e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,3.917368650436401367e-01,5.077751278877258301e-01,3.749292194843292236e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,3.861525058746337891e-01,4.962444007396697998e-01,3.716192543506622314e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+01,4.204041957855224609e-01,5.176173448562622070e-01,4.030041992664337158e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,4.215217530727386475e-01,5.181193351745605469e-01,4.135219454765319824e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+01,4.466544985771179199e-01,5.331492424011230469e-01,4.274465739727020264e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+01,4.792390167713165283e-01,5.419999361038208008e-01,4.460330605506896973e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+01,4.754417836666107178e-01,5.245525240898132324e-01,4.530927836894989014e-01,0.000000000000000000e+00
